Date,Location,18-24,25-44,45-64,65+,U18,Female,Male,Transgender,DNot SpecifiedA,DSH,DSH ,SA Only,SA/DSH,SI Only,SI/DSH,SI/SA,SI/SA/DSH,Crime,Recorded Crimes,Month,Unemploy.Gender,Unemploy.u25,Unemploy.25+,Unemploy.allages,Gender,Age,Category,Rate
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Blackmail or extortion,74,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Carjacking hijacking/unlawful seizure of aircraft/vessel,87,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Burglary and related offences,19119,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Aggravated burglary,229,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Burglary (not aggravated),18455,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Possession of an article (with intent to burgle steal demand),435,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Theft and related offences,69568,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Theft/taking of vehicle and related offences,4905,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Theft from person,4945,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Theft from shop,22802,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Other thefts handling stolen property,36916,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Fraud deception and related offences,5435,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Controlled drug offences,16800,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Importation of drugs,21,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Cultivation or manufacture of drugs,248,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Possession of drugs for sale or supply,3865,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Possession of drugs for persoNot Specifiedl use,12173,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Other drug offences,493,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Weapons and Explosives Offences,2376,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Explosives chemical weapons offences,34,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Discharging a firearm,93,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Possession of a firearm,207,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Offensive weapons offences (n.e.c.),1858,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Fireworks offences,184,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Damage to property and to the environment,23225,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Arson,1702,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, CrimiNot Specifiedl damage (not arson),21366,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Litter offences,157,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Public order and other social code offences,31210,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Disorderly conduct,25356,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Trespass offences,2375,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Liquor licensing offences,830,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Prostitution offences,39,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Regulated betting/money collection/trading offences,211,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Social code offences (n.e.c.),2399,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Offences against government justice procedures and organisation of crime,13733,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Offences against government and its agents,181,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Organisation of crime and conspiracy to commit crime,9,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Perverting the course of justice,56,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Cork,353,315,116,9,350,645,496,2,63,44,0,12,8,492,192,210,122, Offences while in custody breach of court orders,13487,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Homicide offences,80,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Murder,42,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Manslaughter,4,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Infanticide,0,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dangerous driving leading to death,34,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Sexual offences,2887,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Rape of a male or female,644,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Defilement of a boy or girl less than  years old,157,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Sexual offence involving mentally impaired person,29,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Aggravated sexual assault,6,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Sexual assault (not aggravated),1705,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Other sexual offences,346,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Attempts/threats to murder assaults harassments and related offences,18896,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Murder-attempt,14,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Murder-threat,755,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Harassment and related offences,1595,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Assault causing harm poisoning,4053,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Other assault,12479,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dangerous or negligent acts,8372,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dangerous driving causing serious bodily harm,14,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Driving/in charge of a vehicle while over legal alcohol limit,7380,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Driving/in charge of a vehicle under the influence of drugs,279,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Endangerment with potential for serious harm/death,111,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Abandoning a child child neglect and cruelty,383,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Unseaworthy/dangerous use of boat or ship,4,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, False alarm/interference with aircraft or air transport facilities,6,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Endangering traffic offences,195,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, KidNot Specifiedpping and related offences,128,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, False imprisonment,76,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Abduction of person under  years of age,21,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Human trafficking offences,31,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Robbery extortion and hijacking offences,2185,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Robbery of an establishment or institution,716,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Robbery of cash or goods in transit,14,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Robbery from the person,1294,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Blackmail or extortion,74,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Carjacking hijacking/unlawful seizure of aircraft/vessel,87,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Burglary and related offences,19119,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Aggravated burglary,229,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Burglary (not aggravated),18455,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Possession of an article (with intent to burgle steal demand),435,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Theft and related offences,69568,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Theft/taking of vehicle and related offences,4905,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Theft from person,4945,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Theft from shop,22802,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Other thefts handling stolen property,36916,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Fraud deception and related offences,5435,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Controlled drug offences,16800,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Importation of drugs,21,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Cultivation or manufacture of drugs,248,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Possession of drugs for sale or supply,3865,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Possession of drugs for persoNot Specifiedl use,12173,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Other drug offences,493,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Weapons and Explosives Offences,2376,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Explosives chemical weapons offences,34,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Discharging a firearm,93,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Possession of a firearm,207,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Offensive weapons offences (n.e.c.),1858,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Fireworks offences,184,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Damage to property and to the environment,23225,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Arson,1702,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, CrimiNot Specifiedl damage (not arson),21366,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Litter offences,157,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Public order and other social code offences,31210,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Disorderly conduct,25356,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Trespass offences,2375,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Liquor licensing offences,830,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Prostitution offences,39,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Regulated betting/money collection/trading offences,211,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Social code offences (n.e.c.),2399,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Offences against government justice procedures and organisation of crime,13733,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Offences against government and its agents,181,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Organisation of crime and conspiracy to commit crime,9,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Perverting the course of justice,56,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Finglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Offences while in custody breach of court orders,13487,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Homicide offences,80,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Murder,42,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Manslaughter,4,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Infanticide,0,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Dangerous driving leading to death,34,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Sexual offences,2887,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Rape of a male or female,644,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Defilement of a boy or girl less than  years old,157,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Sexual offence involving mentally impaired person,29,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Aggravated sexual assault,6,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Sexual assault (not aggravated),1705,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Other sexual offences,346,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Attempts/threats to murder assaults harassments and related offences,18896,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Murder-attempt,14,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Murder-threat,755,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Harassment and related offences,1595,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Assault causing harm poisoning,4053,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Other assault,12479,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Dangerous or negligent acts,8372,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Dangerous driving causing serious bodily harm,14,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Driving/in charge of a vehicle while over legal alcohol limit,7380,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Driving/in charge of a vehicle under the influence of drugs,279,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Endangerment with potential for serious harm/death,111,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Abandoning a child child neglect and cruelty,383,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Unseaworthy/dangerous use of boat or ship,4,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, False alarm/interference with aircraft or air transport facilities,6,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Endangering traffic offences,195,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, KidNot Specifiedpping and related offences,128,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, False imprisonment,76,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Abduction of person under  years of age,21,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Human trafficking offences,31,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Robbery extortion and hijacking offences,2185,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Robbery of an establishment or institution,716,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Robbery of cash or goods in transit,14,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Robbery from the person,1294,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Blackmail or extortion,74,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Carjacking hijacking/unlawful seizure of aircraft/vessel,87,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Burglary and related offences,19119,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Aggravated burglary,229,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Burglary (not aggravated),18455,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Possession of an article (with intent to burgle steal demand),435,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Theft and related offences,69568,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Theft/taking of vehicle and related offences,4905,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
2017,Galway.City,2,6,4,0,14,19,7,0,0,0,0,1,0,11,5,4,5, Theft from person,4945,0,0,0,0,0,Not Specified,Not Specified,Not Specified,0
