Gender,Age,Category,Date,Month,Rate
Female,Under25years,Jobseekers benefit claims,1984,,0
Female,Under25years,Other registrants,1984,,1182
Female,25yearsandover,All classes,1984,,0
Female,25yearsandover,Jobseekers allowance applications,1984,,0
Female,25yearsandover,Jobseekers benefit claims,1984,,0
Female,25yearsandover,Other registrants,1984,,0
Female,Allages,All classes,1984,,57873
Female,Allages,Jobseekers allowance applications,1984,,19302
Female,Allages,Jobseekers benefit claims,1984,,30384
Female,Allages,Other registrants,1984,,8187
Both,Under25years,All classes,1985,,72670
Both,Under25years,Jobseekers allowance applications,1985,,37223
Both,Under25years,Jobseekers benefit claims,1985,,34099
Both,Under25years,Other registrants,1985,,1348
Both,25yearsandover,All classes,1985,,0
Both,25yearsandover,Jobseekers allowance applications,1985,,0
